transaccion_id,hora_dia,importe,categoria_comercio,pais_distinto_habitual,dispositivo_nuevo,num_transacciones_24h,antiguedad_cuenta_dias,es_fraude
TX903217,11,51.75,Suscripciones,1,0,0,1985,0
TX903218,13,48.97,Electrónica,0,0,3,1349,0
TX903219,9,73.51,Ropa,0,1,1,1240,0
TX903220,23,13.83,Electrónica,0,0,2,1347,0
TX903221,18,14.7,Suscripciones,0,0,4,1533,0
TX903222,5,6.34,Suscripciones,0,0,1,855,1
TX903223,11,30.4,Suscripciones,0,1,4,369,0
TX903224,23,430.4,Alimentación,0,0,4,1115,0
TX903225,16,49.98,Retirada de efectivo,1,0,2,212,1
TX903226,4,4.41,Suscripciones,0,0,1,586,1
TX903227,10,12.0,Ropa,0,0,1,1738,0
TX903228,21,53.38,Retirada de efectivo,0,0,3,2397,0
TX903229,18,33.42,Restauración,0,0,2,898,0
TX903230,16,19.96,Electrónica,0,0,3,2485,0
TX903231,0,10.75,Ropa,0,0,3,1074,0
TX903232,22,6.97,Suscripciones,0,1,1,96,0
TX903233,12,5.19,Ropa,0,1,5,877,0
TX903234,18,127.43,Viajes,0,1,3,903,0
TX903235,2,32.58,Retirada de efectivo,0,0,2,1147,0
TX903236,7,77.24,Electrónica,0,0,1,481,0
TX903237,6,29.84,Electrónica,1,0,1,459,0
TX903238,3,30.9,Viajes,0,0,1,2538,0
TX903239,5,20.6,Restauración,0,0,6,1561,0
TX903240,23,16.0,Retirada de efectivo,1,0,0,2346,0
TX903241,16,6.2,Viajes,0,0,3,994,0
TX903242,17,11.22,Retirada de efectivo,0,0,0,2293,0
TX903243,18,3.97,Suscripciones,0,0,1,965,0
TX903244,20,6.81,Alimentación,0,0,0,2587,0
TX903245,8,25.41,Electrónica,1,0,1,1498,0
TX903246,14,14.96,Alimentación,0,0,2,1646,0
TX903247,19,22.49,Retirada de efectivo,0,0,6,472,0
TX903248,0,92.61,Electrónica,0,0,1,2035,0
TX903249,14,53.43,Suscripciones,0,0,2,172,0
TX903250,21,31.8,Alimentación,0,0,4,962,0
TX903251,16,5.87,Restauración,0,0,2,2590,0
TX903252,16,7.09,Ropa,0,0,3,2292,0
TX903253,23,11.79,Restauración,0,0,7,1451,0
TX903254,20,10.64,Electrónica,0,0,1,1332,0
TX903255,16,2.57,Electrónica,0,0,4,2383,0
TX903256,7,131.2,Suscripciones,0,0,2,1216,0
TX903257,22,31.71,Retirada de efectivo,0,0,2,330,0
TX903258,10,47.54,Alimentación,0,0,5,1315,0
TX903259,23,16.31,Electrónica,0,0,2,75,0
TX903260,20,33.72,Electrónica,0,0,5,1194,0
TX903261,3,21.81,Retirada de efectivo,0,0,2,981,0
TX903262,20,75.0,Viajes,0,1,6,1761,0
TX903263,14,54.47,Retirada de efectivo,0,0,2,482,0
TX903264,18,18.38,Alimentación,0,0,4,751,0
TX903265,18,5.15,Retirada de efectivo,0,0,4,1339,0
TX903266,9,6.49,Ropa,0,0,1,2121,0
TX903267,3,13.89,Alimentación,0,1,2,2428,0
TX903268,19,27.21,Electrónica,0,0,2,2263,0
TX903269,13,6.61,Alimentación,0,1,1,1800,0
TX903270,11,17.68,Ropa,0,0,0,870,0
TX903271,20,72.57,Electrónica,0,0,3,2523,0
TX903272,2,63.24,Restauración,0,0,2,2485,0
TX903273,1,16.41,Electrónica,0,0,2,1107,0
TX903274,8,24.1,Alimentación,0,0,0,1736,0
TX903275,8,91.05,Viajes,0,1,1,341,0
TX903276,16,113.69,Electrónica,1,1,1,2598,0
TX903277,22,34.5,Alimentación,0,0,5,1382,0
TX903278,16,62.97,Suscripciones,0,1,2,279,0
TX903279,18,65.65,Restauración,0,0,4,304,0
TX903280,12,19.06,Electrónica,0,0,2,2549,0
TX903281,14,12.89,Electrónica,0,1,6,1815,0
TX903282,21,63.95,Alimentación,1,0,0,1825,0
TX903283,7,109.01,Retirada de efectivo,0,0,2,589,0
TX903284,12,12.59,Ropa,0,0,0,316,0
TX903285,14,11.39,Retirada de efectivo,0,1,2,2125,0
TX903286,19,13.84,Restauración,0,0,5,1458,0
TX903287,0,3.4,Viajes,0,0,1,1200,0
TX903288,22,3.8,Ropa,0,0,0,2487,0
TX903289,18,4.78,Retirada de efectivo,1,0,3,2028,0
TX903290,4,19.22,Restauración,0,0,3,1414,0
TX903291,1,13.25,Restauración,0,0,1,17,0
TX903292,3,11.91,Ropa,0,0,0,1564,0
TX903293,21,18.57,Viajes,0,0,1,1053,0
TX903294,20,108.18,Electrónica,0,1,2,63,0
TX903295,5,31.34,Retirada de efectivo,0,0,0,2439,0
TX903296,11,21.87,Alimentación,0,0,3,927,0
TX903297,4,44.16,Electrónica,0,0,0,2059,0
TX903298,2,10.38,Electrónica,0,1,0,1209,0
TX903299,10,23.17,Retirada de efectivo,0,0,0,751,0
TX903300,0,9.55,Viajes,0,1,2,1611,0
TX903301,23,3.09,Restauración,1,0,3,417,0
TX903302,15,17.73,Restauración,0,0,4,2390,0
TX903303,22,22.08,Suscripciones,0,0,3,1174,0
TX903304,17,14.22,Alimentación,0,1,2,2510,0
TX903305,23,83.29,Suscripciones,0,1,3,955,0
TX903306,0,25.71,Suscripciones,0,0,1,2239,0
TX903307,1,45.91,Ropa,0,0,1,2363,0
TX903308,21,5.67,Electrónica,0,1,4,383,0
TX903309,13,86.11,Suscripciones,0,0,1,1669,0
TX903310,18,39.52,Ropa,0,1,1,239,0
TX903311,17,144.2,Alimentación,0,0,0,984,0
TX903312,16,84.96,Retirada de efectivo,0,1,2,1729,0
TX903313,6,3.02,Viajes,1,0,3,761,0
TX903314,20,6.77,Ropa,0,1,3,843,0
TX903315,22,7.43,Electrónica,0,0,3,991,0
TX903316,22,28.86,Restauración,0,0,1,2158,0
TX903317,7,71.49,Ropa,0,0,1,2435,0
TX903318,23,18.5,Ropa,0,0,2,1293,0
TX903319,16,34.03,Retirada de efectivo,0,0,4,2233,0
TX903320,18,8.79,Ropa,0,0,1,625,0
TX903321,3,11.57,Restauración,0,0,2,1887,0
TX903322,5,38.8,Alimentación,0,0,3,1401,0
TX903323,0,67.61,Alimentación,0,0,2,1132,0
TX903324,22,43.63,Alimentación,0,0,3,1297,0
TX903325,8,11.56,Viajes,0,0,2,1903,0
TX903326,9,10.67,Restauración,0,0,3,2533,0
TX903327,0,11.79,Electrónica,0,0,1,2468,0
TX903328,10,29.3,Retirada de efectivo,0,0,4,1234,0
TX903329,8,147.62,Electrónica,0,0,4,193,0
TX903330,1,19.98,Restauración,0,0,3,1518,0
TX903331,10,26.7,Ropa,0,0,3,1742,0
TX903332,16,74.79,Ropa,0,0,2,116,0
TX903333,2,45.42,Ropa,1,0,2,2397,0
TX903334,2,51.36,Ropa,0,0,4,1894,0
TX903335,18,24.82,Ropa,0,0,3,2084,0
TX903336,22,38.2,Retirada de efectivo,0,0,1,1589,0
TX903337,10,30.02,Alimentación,0,0,1,826,0
TX903338,7,4.74,Restauración,0,0,0,735,0
TX903339,16,8.18,Alimentación,1,0,3,390,0
TX903340,12,15.46,Alimentación,0,1,2,2562,0
TX903341,12,11.37,Retirada de efectivo,0,1,2,671,0
TX903342,19,11.37,Retirada de efectivo,0,0,4,1661,0
TX903343,14,226.72,Retirada de efectivo,0,0,2,1668,0
TX903344,9,34.77,Ropa,1,0,1,949,0
TX903345,3,92.03,Alimentación,0,0,4,858,0
TX903346,0,2.05,Ropa,0,0,1,976,0
TX903347,17,165.77,Retirada de efectivo,0,1,2,892,1
TX903348,6,7.38,Alimentación,0,0,2,1524,0
TX903349,9,141.6,Alimentación,0,0,4,611,0
TX903350,10,12.87,Electrónica,1,1,2,175,0
TX903351,3,7.06,Electrónica,1,0,3,118,0
TX903352,18,46.94,Viajes,0,0,1,2568,0
TX903353,22,5.5,Electrónica,0,1,3,2434,0
TX903354,15,19.08,Electrónica,0,0,2,1351,0
TX903355,7,4.63,Viajes,0,0,1,592,0
TX903356,16,352.71,Suscripciones,0,0,2,1182,0
TX903357,10,8.84,Electrónica,0,0,2,1374,0
TX903358,0,50.51,Ropa,0,1,2,752,0
TX903359,23,33.53,Alimentación,0,0,2,963,0
TX903360,22,47.03,Viajes,0,0,3,869,0
TX903361,4,15.19,Restauración,0,0,4,2166,0
TX903362,2,36.5,Ropa,0,0,1,857,0
TX903363,8,237.75,Suscripciones,0,0,5,260,0
TX903364,11,22.76,Viajes,0,0,1,2490,0
TX903365,17,12.87,Retirada de efectivo,0,0,1,2187,0
TX903366,2,9.25,Restauración,1,0,4,851,0
TX903367,2,31.36,Ropa,0,0,3,2169,0
TX903368,5,15.8,Alimentación,0,0,6,1862,0
TX903369,18,13.72,Ropa,0,0,6,1998,0
TX903370,6,24.93,Viajes,0,0,5,1354,0
TX903371,23,10.17,Restauración,0,1,0,1317,0
TX903372,0,23.78,Electrónica,0,0,3,390,0
TX903373,15,9.17,Alimentación,0,0,1,614,0
TX903374,15,80.49,Ropa,0,0,0,1269,0
TX903375,8,5.75,Retirada de efectivo,0,0,2,1894,0
TX903376,12,12.37,Suscripciones,0,0,3,197,0
TX903377,17,173.47,Retirada de efectivo,0,0,2,1316,0
TX903378,11,12.28,Viajes,0,1,0,1460,0
TX903379,16,12.95,Ropa,0,0,3,985,0
TX903380,10,18.51,Restauración,0,0,4,1835,0
TX903381,23,58.13,Viajes,0,0,0,1243,0
TX903382,20,4.2,Viajes,0,1,5,925,0
TX903383,21,37.43,Ropa,0,0,5,2261,0
TX903384,7,4.5,Suscripciones,0,1,2,899,0
TX903385,1,147.85,Restauración,0,0,0,2135,0
TX903386,4,14.18,Viajes,0,0,1,178,0
TX903387,13,2.0,Alimentación,0,0,2,831,0
TX903388,20,141.51,Electrónica,0,1,1,768,0
TX903389,18,72.96,Alimentación,0,0,4,1799,0
TX903390,20,10.84,Restauración,1,0,3,855,0
TX903391,4,7.15,Suscripciones,0,0,1,1597,0
TX903392,18,7.08,Alimentación,0,0,2,713,0
TX903393,1,8.12,Viajes,0,0,4,235,0
TX903394,2,40.45,Viajes,0,0,1,1621,0
TX903395,14,56.27,Suscripciones,0,0,3,856,0
TX903396,1,2.0,Electrónica,0,0,2,513,0
TX903397,18,18.16,Suscripciones,0,0,2,180,0
TX903398,13,31.84,Restauración,0,0,1,2254,0
TX903399,11,6.35,Restauración,0,0,1,416,0
TX903400,4,62.96,Restauración,0,0,4,561,0
TX903401,10,2.34,Suscripciones,0,0,1,58,0
TX903402,16,12.16,Ropa,0,0,0,1274,0
TX903403,22,57.98,Restauración,0,0,5,478,0
TX903404,19,19.14,Restauración,0,0,3,2426,0
TX903405,19,7.56,Electrónica,0,0,1,1090,0
TX903406,3,35.31,Electrónica,0,0,3,2129,0
TX903407,18,6.44,Suscripciones,0,0,1,2328,0
TX903408,10,63.82,Alimentación,0,0,3,1342,0
TX903409,2,5.82,Electrónica,0,0,2,70,0
TX903410,13,87.32,Retirada de efectivo,0,0,2,1288,0
TX903411,9,72.26,Restauración,0,0,4,1683,0
TX903412,10,240.09,Retirada de efectivo,0,0,5,215,0
TX903413,15,13.47,Retirada de efectivo,0,0,0,997,0
TX903414,22,31.13,Viajes,1,0,2,2467,0
TX903415,13,5.91,Retirada de efectivo,0,0,0,350,0
TX903416,22,116.5,Viajes,0,1,0,240,0
TX903417,12,19.22,Alimentación,0,0,2,811,0
TX903418,20,118.62,Electrónica,1,1,3,1767,0
TX903419,4,81.26,Restauración,0,0,1,623,0
TX903420,1,19.93,Ropa,0,0,2,1868,0
TX903421,22,24.42,Electrónica,0,0,2,2455,0
TX903422,22,22.21,Retirada de efectivo,1,0,2,2370,0
TX903423,19,23.77,Viajes,0,0,1,1618,0
TX903424,18,24.52,Restauración,0,0,3,196,0
TX903425,10,7.45,Viajes,0,1,3,878,0
TX903426,16,29.88,Electrónica,0,0,4,2564,0
TX903427,4,36.4,Viajes,0,0,2,783,0
TX903428,9,4.57,Alimentación,0,0,2,616,0
TX903429,0,128.69,Restauración,0,0,0,739,0
TX903430,23,2.25,Electrónica,0,0,4,227,0
TX903431,8,36.64,Electrónica,0,0,3,2028,0
TX903432,2,12.24,Ropa,0,0,3,177,0
TX903433,2,7.73,Retirada de efectivo,0,0,1,1482,0
TX903434,21,16.75,Retirada de efectivo,0,0,4,589,0
TX903435,2,11.15,Alimentación,0,0,2,1852,0
TX903436,22,78.8,Suscripciones,0,0,1,451,0
TX903437,21,2.6,Ropa,0,0,5,1126,0
TX903438,14,8.06,Electrónica,0,1,3,1236,0
TX903439,19,25.44,Alimentación,0,0,2,965,0
TX903440,16,6.73,Viajes,0,0,1,1298,0
TX903441,21,19.91,Alimentación,0,0,1,402,0
TX903442,6,40.81,Electrónica,0,0,1,444,0
TX903443,16,6.88,Viajes,0,0,2,2263,0
TX903444,2,6.94,Retirada de efectivo,1,0,1,226,0
TX903445,21,4.86,Retirada de efectivo,0,1,3,403,0
TX903446,7,6.18,Alimentación,0,1,3,1724,0
TX903447,11,51.35,Ropa,0,0,4,1095,0
TX903448,19,18.19,Retirada de efectivo,0,0,1,1046,0
TX903449,4,9.22,Restauración,0,0,4,1478,0
TX903450,8,4.38,Ropa,0,1,1,239,0
TX903451,23,11.38,Alimentación,0,0,0,401,0
TX903452,17,13.54,Electrónica,0,0,1,2495,0
TX903453,1,2.66,Restauración,0,0,4,2081,0
TX903454,0,30.25,Viajes,0,1,2,1853,0
TX903455,18,8.08,Retirada de efectivo,0,0,2,592,0
TX903456,20,8.83,Electrónica,1,0,2,500,0
TX903457,8,18.75,Alimentación,1,0,1,1966,0
TX903458,18,39.03,Suscripciones,0,1,3,390,0
TX903459,18,3.4,Suscripciones,0,0,1,552,0
TX903460,13,8.97,Alimentación,1,0,2,260,0
TX903461,8,9.73,Suscripciones,0,0,1,250,0
TX903462,13,3.94,Viajes,0,0,1,1674,0
TX903463,20,59.51,Ropa,0,0,1,402,0
TX903464,20,44.73,Ropa,0,0,2,1485,0
TX903465,11,13.74,Electrónica,0,0,2,2004,0
TX903466,2,15.24,Ropa,0,0,2,2247,0
TX903467,7,108.16,Alimentación,0,0,2,1548,0
TX903468,9,7.45,Electrónica,0,0,4,1166,0
TX903469,18,6.52,Viajes,0,0,2,175,0
TX903470,22,39.5,Suscripciones,0,0,2,1035,0
TX903471,8,7.1,Retirada de efectivo,0,1,0,2235,0
TX903472,7,25.98,Alimentación,0,0,3,659,0
TX903473,4,9.27,Restauración,1,0,3,256,0
TX903474,22,12.37,Viajes,0,1,4,1273,0
TX903475,11,18.78,Suscripciones,0,0,4,1082,0
TX903476,8,3.67,Viajes,0,0,5,1818,0
TX903477,10,109.53,Restauración,0,1,4,1264,0
TX903478,19,31.5,Ropa,1,1,3,1674,0
TX903479,14,11.9,Retirada de efectivo,0,1,1,1604,0
TX903480,22,6.11,Restauración,0,0,0,1644,0
TX903481,0,2.52,Alimentación,0,0,1,1717,0
TX903482,1,60.21,Alimentación,0,0,4,1404,0
TX903483,16,21.97,Ropa,0,0,3,1839,0
TX903484,10,2.0,Restauración,0,1,2,700,0
TX903485,10,36.1,Suscripciones,1,1,1,273,0
TX903486,1,28.53,Alimentación,0,0,1,1090,0
TX903487,12,175.23,Retirada de efectivo,0,0,2,1383,0
TX903488,6,356.54,Suscripciones,0,0,1,2387,0
TX903489,22,33.88,Alimentación,0,0,1,1375,0
TX903490,22,140.14,Electrónica,0,0,1,1669,0
TX903491,8,42.18,Suscripciones,0,0,1,701,0
TX903492,16,27.66,Retirada de efectivo,0,0,3,1687,0
TX903493,7,8.56,Viajes,0,0,2,1960,0
TX903494,13,51.48,Ropa,0,0,2,1224,0
TX903495,13,27.44,Restauración,0,0,2,1463,0
TX903496,12,21.18,Ropa,0,1,3,1787,0
TX903497,18,44.85,Suscripciones,0,0,1,1306,0
TX903498,15,16.87,Retirada de efectivo,0,0,1,1186,0
TX903499,14,4.84,Retirada de efectivo,1,0,1,1974,0
TX903500,20,7.94,Restauración,0,0,0,2027,0
TX903501,2,17.62,Electrónica,1,0,3,2229,0
TX903502,20,20.16,Retirada de efectivo,0,0,1,243,0
TX903503,7,37.7,Electrónica,0,0,4,1998,0
TX903504,23,19.0,Viajes,0,0,2,2395,0
TX903505,21,48.42,Ropa,0,0,1,323,0
TX903506,4,42.93,Electrónica,0,0,5,1525,0
TX903507,11,63.24,Alimentación,0,0,0,369,0
TX903508,2,2.06,Retirada de efectivo,0,0,1,105,0
TX903509,6,36.48,Suscripciones,0,0,2,2407,0
TX903510,18,121.36,Electrónica,0,0,1,121,0
TX903511,13,34.38,Alimentación,0,1,1,920,0
TX903512,23,13.41,Alimentación,0,1,4,1823,0
TX903513,6,61.46,Suscripciones,1,0,2,683,0
TX903514,1,123.95,Retirada de efectivo,0,0,1,303,0
TX903515,22,59.04,Alimentación,0,0,0,62,0
TX903516,8,2.0,Electrónica,1,0,5,867,0
TX903517,13,53.47,Restauración,0,0,0,1931,0
TX903518,6,33.05,Retirada de efectivo,1,1,3,120,0
TX903519,19,11.76,Restauración,0,0,3,1892,0
TX903520,3,119.31,Restauración,0,0,1,1866,0
TX903521,19,5.27,Ropa,0,0,2,2345,0
TX903522,5,46.01,Ropa,1,1,2,2019,0
TX903523,14,46.26,Suscripciones,0,0,1,2068,0
TX903524,2,17.25,Viajes,0,1,3,269,0
TX903525,5,37.51,Ropa,0,1,2,1283,0
TX903526,18,206.4,Ropa,0,0,3,1395,0
TX903527,11,23.98,Electrónica,0,0,2,2358,0
TX903528,22,21.27,Restauración,0,0,2,1224,0
TX903529,8,19.66,Electrónica,0,0,2,583,0
TX903530,1,7.58,Alimentación,0,0,1,1892,0
TX903531,6,27.21,Suscripciones,0,0,1,1596,0
TX903532,18,6.69,Retirada de efectivo,0,0,1,880,0
TX903533,13,18.0,Ropa,0,0,0,227,0
TX903534,14,46.06,Suscripciones,0,0,3,2292,0
TX903535,2,25.84,Electrónica,1,0,4,418,0
TX903536,9,5.03,Suscripciones,0,0,2,1790,0
TX903537,1,19.74,Alimentación,0,1,2,384,0
TX903538,8,51.98,Alimentación,0,1,1,1400,0
TX903539,17,11.42,Restauración,1,0,3,2339,0
TX903540,16,44.48,Viajes,0,0,1,850,0
TX903541,0,11.18,Ropa,0,1,2,2433,0
TX903542,1,113.62,Viajes,0,0,0,2297,0
TX903543,0,22.69,Alimentación,0,1,3,1931,0
TX903544,1,69.01,Alimentación,0,0,3,871,0
TX903545,16,45.71,Ropa,0,0,2,1590,0
TX903546,17,166.72,Ropa,0,0,1,1520,0
TX903547,7,80.66,Restauración,0,0,1,2379,0
TX903548,17,34.0,Viajes,0,0,0,1816,0
TX903549,0,19.41,Restauración,1,1,4,1334,0
TX903550,4,7.36,Electrónica,0,0,2,1139,0
TX903551,23,6.19,Retirada de efectivo,0,0,3,2321,0
TX903552,9,10.17,Retirada de efectivo,0,0,1,1891,0
TX903553,6,5.44,Alimentación,0,0,3,2017,0
TX903554,18,12.37,Ropa,1,0,2,358,0
TX903555,1,11.37,Retirada de efectivo,0,0,2,1559,0
TX903556,1,56.68,Suscripciones,0,0,0,2581,0
TX903557,5,61.5,Suscripciones,0,0,1,2527,0
TX903558,10,6.18,Restauración,0,0,3,1096,0
TX903559,19,3.61,Viajes,0,0,4,2157,0
TX903560,12,12.25,Suscripciones,0,0,1,1775,0
TX903561,21,34.0,Viajes,0,1,3,2121,0
TX903562,16,2.67,Retirada de efectivo,0,0,4,1820,0
TX903563,23,255.29,Ropa,0,0,0,121,0
TX903564,15,36.66,Ropa,0,0,1,1293,0
TX903565,16,18.85,Electrónica,0,1,0,1857,0
TX903566,2,6.45,Electrónica,0,0,1,828,0
TX903567,0,60.02,Retirada de efectivo,1,0,5,1543,0
TX903568,12,13.15,Viajes,0,0,0,616,0
TX903569,6,4.16,Alimentación,0,0,4,1753,0
TX903570,20,14.36,Electrónica,0,1,0,979,0
TX903571,5,39.63,Ropa,0,0,4,57,0
TX903572,17,33.78,Suscripciones,0,0,2,509,0
TX903573,0,91.98,Retirada de efectivo,0,0,2,1155,0
TX903574,6,13.35,Suscripciones,0,0,1,473,0
TX903575,3,12.52,Electrónica,0,0,2,1408,0
TX903576,5,19.51,Suscripciones,0,0,2,2037,0
TX903577,19,12.26,Retirada de efectivo,0,0,4,960,0
TX903578,15,36.23,Viajes,0,0,2,2225,0
TX903579,5,10.21,Alimentación,0,0,0,133,0
TX903580,9,9.29,Retirada de efectivo,0,1,1,917,0
TX903581,19,25.45,Ropa,0,0,7,1738,0
TX903582,4,34.58,Retirada de efectivo,0,0,1,1051,0
TX903583,8,7.69,Electrónica,0,0,2,487,0
TX903584,0,20.89,Alimentación,0,0,3,1433,0
TX903585,5,83.72,Alimentación,0,1,1,1350,0
TX903586,21,325.67,Alimentación,0,0,2,1314,0
TX903587,17,77.82,Retirada de efectivo,0,0,2,2521,0
TX903588,20,19.12,Electrónica,0,0,3,1601,0
TX903589,0,17.79,Retirada de efectivo,0,0,3,1082,0
TX903590,20,55.79,Electrónica,1,0,2,1273,0
TX903591,12,37.54,Retirada de efectivo,0,0,2,1206,0
TX903592,12,23.55,Restauración,0,1,0,868,0
TX903593,15,4.03,Viajes,0,0,3,289,0
TX903594,4,35.46,Retirada de efectivo,0,1,1,1474,0
TX903595,17,30.47,Retirada de efectivo,0,0,2,928,0
TX903596,11,15.1,Viajes,0,0,3,1016,0
TX903597,2,52.86,Ropa,0,0,0,305,0
TX903598,10,57.85,Electrónica,0,0,3,2134,0
TX903599,4,6.84,Suscripciones,0,1,2,890,0
TX903600,15,43.44,Restauración,0,0,1,588,0
TX903601,23,97.04,Viajes,0,0,0,2195,0
TX903602,23,41.24,Suscripciones,0,0,4,1350,0
TX903603,18,53.16,Suscripciones,0,0,2,2595,0
TX903604,4,11.69,Suscripciones,0,0,2,2090,0
TX903605,7,16.22,Restauración,0,1,3,2040,0
TX903606,17,33.96,Suscripciones,0,0,5,148,0
TX903607,17,32.65,Viajes,0,0,4,694,0
TX903608,11,7.22,Retirada de efectivo,1,0,2,2382,0
TX903609,6,33.3,Retirada de efectivo,0,0,1,2373,0
TX903610,18,30.82,Viajes,0,0,2,645,0
TX903611,15,7.87,Ropa,0,0,2,1641,0
TX903612,3,45.42,Alimentación,0,0,3,2532,0
TX903613,0,10.55,Retirada de efectivo,0,0,2,2282,0
TX903614,10,30.36,Suscripciones,0,0,1,152,0
TX903615,9,10.43,Retirada de efectivo,0,0,4,175,0
TX903616,8,17.14,Electrónica,0,0,2,1147,0
TX903617,3,18.23,Ropa,0,0,1,1974,0
TX903618,10,25.56,Ropa,0,0,3,1388,0
TX903619,7,3.42,Viajes,0,0,4,1860,0
TX903620,21,42.6,Viajes,0,0,1,751,0
TX903621,5,70.93,Viajes,0,0,3,967,0
TX903622,13,4.7,Retirada de efectivo,0,0,2,2185,0
TX903623,5,104.3,Retirada de efectivo,0,0,3,575,0
TX903624,13,149.6,Suscripciones,0,0,0,356,0
TX903625,3,2.0,Viajes,0,0,0,1164,0
TX903626,1,4.53,Suscripciones,0,0,2,438,0
TX903627,11,146.29,Viajes,0,0,3,1030,0
TX903628,11,12.75,Ropa,0,0,1,189,0
TX903629,12,7.15,Alimentación,0,0,3,2356,0
TX903630,16,45.39,Electrónica,0,0,5,538,0
TX903631,6,8.04,Suscripciones,0,0,4,1031,0
TX903632,7,30.54,Restauración,0,0,2,1670,0
TX903633,6,143.14,Ropa,0,0,2,118,0
TX903634,22,3.85,Retirada de efectivo,0,0,1,571,0
TX903635,5,28.77,Alimentación,0,0,0,2569,0
TX903636,19,6.74,Suscripciones,0,0,2,403,0
TX903637,7,82.17,Alimentación,0,0,2,1804,0
TX903638,23,26.52,Electrónica,0,0,1,143,0
TX903639,10,43.51,Electrónica,0,0,1,1505,0
TX903640,8,16.81,Viajes,0,0,4,739,0
TX903641,23,97.85,Restauración,0,0,1,1644,0
TX903642,12,6.08,Ropa,0,0,3,816,0
TX903643,2,64.74,Suscripciones,0,0,2,925,0
TX903644,15,143.37,Alimentación,0,0,2,2196,0
TX903645,3,102.28,Retirada de efectivo,0,0,1,524,0
TX903646,9,112.44,Viajes,1,0,4,293,0
TX903647,21,13.28,Ropa,1,0,3,2269,0
TX903648,5,37.04,Electrónica,0,0,2,2131,0
TX903649,6,239.98,Alimentación,0,0,3,1495,0
TX903650,7,102.79,Restauración,0,0,0,1091,0
TX903651,16,75.78,Alimentación,0,0,2,1812,0
TX903652,15,40.17,Electrónica,0,0,2,969,0
TX903653,2,4.85,Retirada de efectivo,0,0,1,1206,0
TX903654,3,2.44,Suscripciones,1,1,2,1430,0
TX903655,19,72.01,Viajes,0,0,2,1947,0
TX903656,5,15.35,Restauración,0,0,2,2332,0
TX903657,18,65.73,Suscripciones,0,0,5,2036,0
TX903658,16,18.25,Ropa,1,1,2,2389,0
TX903659,1,18.16,Retirada de efectivo,0,0,6,1848,0
TX903660,2,7.79,Restauración,0,1,0,2288,0
TX903661,18,5.11,Ropa,0,0,1,915,0
TX903662,1,361.5,Electrónica,0,0,3,1862,0
TX903663,19,18.54,Ropa,0,1,4,1066,0
TX903664,10,30.67,Retirada de efectivo,0,0,2,1486,0
TX903665,8,124.89,Alimentación,0,0,6,1893,0
TX903666,13,112.82,Restauración,0,0,1,1877,0
TX903667,23,15.12,Electrónica,0,0,3,670,0
TX903668,7,20.28,Retirada de efectivo,0,0,1,335,0
TX903669,13,15.27,Retirada de efectivo,0,0,2,2540,0
TX903670,4,19.28,Alimentación,0,1,3,204,0
TX903671,20,31.33,Electrónica,0,0,1,650,0
TX903672,17,32.51,Retirada de efectivo,0,0,2,1064,0
TX903673,7,73.34,Retirada de efectivo,0,0,3,1272,0
TX903674,20,12.28,Viajes,0,1,2,915,0
TX903675,11,11.35,Electrónica,0,0,2,206,0
TX903676,23,11.64,Ropa,0,0,5,1765,0
TX903677,20,81.13,Electrónica,0,0,2,1971,0
TX903678,9,26.75,Electrónica,0,0,3,1706,0
TX903679,5,148.55,Retirada de efectivo,0,1,3,166,0
TX903680,2,32.14,Restauración,0,0,0,73,0
TX903681,18,77.02,Restauración,0,0,1,365,0
TX903682,17,83.13,Ropa,0,1,1,2075,0
TX903683,7,21.34,Retirada de efectivo,0,0,4,448,0
TX903684,23,29.62,Alimentación,0,0,4,1117,0
TX903685,16,12.1,Alimentación,0,0,4,2289,0
TX903686,6,12.11,Suscripciones,0,0,1,1422,0
TX903687,16,21.18,Viajes,0,0,1,2052,0
TX903688,6,41.34,Retirada de efectivo,0,0,1,2174,0
TX903689,22,16.27,Alimentación,0,1,1,819,0
TX903690,3,23.33,Alimentación,0,0,8,2469,0
TX903691,14,9.16,Alimentación,0,0,1,1155,0
TX903692,0,60.98,Restauración,0,0,4,1719,0
TX903693,8,8.99,Suscripciones,0,0,2,2454,0
TX903694,20,99.16,Suscripciones,0,0,2,759,0
TX903695,2,11.9,Suscripciones,0,0,4,2334,0
TX903696,14,45.04,Electrónica,0,1,4,1835,0
TX903697,10,20.96,Electrónica,0,1,1,1393,0
TX903698,0,16.26,Ropa,0,0,4,2127,0
TX903699,21,19.32,Electrónica,0,0,1,1928,0
TX903700,4,48.18,Restauración,0,0,2,807,0
TX903701,12,8.78,Viajes,0,0,3,1838,0
TX903702,2,15.25,Restauración,0,0,3,54,0
TX903703,7,280.45,Retirada de efectivo,0,1,1,2146,0
TX903704,4,231.66,Alimentación,0,0,3,1181,0
TX903705,15,45.35,Alimentación,0,0,1,115,0
TX903706,3,21.42,Viajes,0,1,4,949,0
TX903707,3,69.37,Alimentación,0,0,3,2482,0
TX903708,8,11.94,Retirada de efectivo,0,1,3,1977,0
TX903709,18,155.94,Electrónica,0,0,1,1382,0
TX903710,16,207.64,Electrónica,0,0,2,1510,0
TX903711,9,75.5,Ropa,0,0,2,2116,0
TX903712,6,24.42,Restauración,0,1,1,399,0
TX903713,13,8.96,Viajes,0,0,2,1563,0
